,index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,Age,career_year,career_start_age,ability,ability2,income_unit,OK,Bravo
23327,23327,0,0,1,0,157500,4,4,1,1,19185,1901,0,1,0,Accountants,2,17,2,52,6,46,7.469410984,82.85113098,78750,00101575004411191851901010Accountants2252646,0
23328,23328,0,0,1,0,157500,4,4,1,1,16951,3017,1,1,0,,2,8,2,46,9,37,7.887620192,52.20417633,78750,001015750044111695130171102246937,0
23329,23329,0,1,0,0,292500,0,1,3,1,14050,3680,1,1,0,Laborers,1,25,2,38,11,27,16.49746193,79.48369565,292500,01002925000131140503680110Laborers12381127,0
23330,23330,0,0,1,0,225000,4,1,2,1,16072,338,0,0,0,Private service staff,1,21,0,44,1,43,13.71115174,665.6804734,225000,0010225000412116072338000Private service staff1044143,0
23331,23331,0,1,1,0,72000,1,4,1,1,22314,365243,0,1,0,,2,17,2,61,1001,-940,0.185779124,0.197129035,36000,01107200014112231436524301022611001-940,0
23332,23332,0,1,1,0,270000,4,4,3,1,17259,1420,0,0,0,Drivers,1,13,2,47,4,43,14.45473526,190.1408451,270000,01102700004431172591420000Drivers1247443,0
23333,23333,0,0,0,2,82350,4,2,1,5,12154,4083,1,0,0,Cleaning staff,4,35,2,33,12,21,5.071749707,20.16899339,20587.5,0002823504215121544083100Cleaning staff42331221,0
23334,23334,0,1,0,2,135000,4,4,1,1,13928,3052,0,0,0,Laborers,4,1,1,38,9,29,7.950530035,44.23328965,33750,01021350004411139283052000Laborers4138929,0
23335,23335,0,1,1,0,180000,4,1,3,1,9435,532,0,0,0,Drivers,1,10,1,25,2,23,18.05959667,338.3458647,180000,011018000041319435532000Drivers1125223,0
23336,23336,0,1,1,0,225000,4,4,1,1,10911,535,0,0,0,Laborers,2,14,1,29,2,27,19.65752228,420.5607477,112500,0110225000441110911535000Laborers2129227,0
23337,23337,0,0,0,0,90000,4,4,1,1,14128,298,0,0,0,Cooking staff,2,35,2,38,1,37,6.238735616,302.0134228,45000,000090000441114128298000Cooking staff2238137,0
23338,23338,0,0,1,0,90000,4,4,1,1,19899,3149,1,0,0,,2,31,2,54,9,45,3.904894134,28.58050175,45000,00109000044111989931491002254945,0
23339,23339,0,1,0,0,202500,4,2,1,5,12596,2399,0,0,0,Drivers,2,45,0,34,7,27,13.5045015,84.4101709,101250,01002025004215125962399000Drivers2034727,0
23342,23342,0,1,1,0,157500,4,4,1,1,10737,2078,0,0,1,Sales staff,2,34,2,29,6,23,12.29028482,75.79403272,78750,01101575004411107372078001Sales staff2229623,0
23343,23343,0,0,1,1,135000,4,4,1,1,18875,2675,0,0,0,Cooking staff,3,32,1,51,8,43,6.26450116,50.46728972,45000,00111350004411188752675000Cooking staff3151843,0
23344,23344,0,0,1,1,234000,4,4,3,1,20693,8036,0,0,0,Core staff,2,54,2,56,23,33,8.145079884,29.11896466,117000,00112340004431206938036000Core staff22562333,0
23346,23346,0,1,1,0,202500,4,4,1,1,19906,5982,0,0,0,Laborers,2,13,2,54,17,37,7.822156984,33.85155466,101250,01102025004411199065982000Laborers22541737,0
23347,23347,0,0,0,0,247500,2,4,0,1,17416,687,0,0,0,Medicine staff,2,15,2,47,2,45,13.67176711,360.2620087,123750,0000247500240117416687000Medicine staff2247245,0
23348,23348,0,1,1,2,180000,0,1,1,1,12002,1251,1,0,0,Managers,4,26,2,32,4,28,13.58183053,143.8848921,45000,01121800000111120021251100Managers4232428,0
23349,23349,0,1,1,0,157500,4,4,1,1,12366,3653,1,1,0,Drivers,2,41,2,33,11,22,9.832074412,43.11524774,78750,01101575004411123663653110Drivers22331122,0
23350,23350,0,0,1,0,85500,1,4,1,1,20806,365243,0,0,1,,2,10,2,57,1001,-944,0.221474476,0.234090729,42750,00108550014112080636524300122571001-944,0
23351,23351,0,1,1,0,112500,4,4,1,1,12733,3185,1,0,0,Drivers,2,6,1,34,9,25,7.067470788,35.32182104,56250,01101125004411127333185100Drivers2134925,0
23353,23353,0,0,0,0,315000,4,1,1,1,10993,949,1,0,0,,2,31,2,30,3,27,26.37749121,331.9283456,157500,00003150004111109939491002230327,0
23354,23354,0,1,1,0,315000,0,4,1,1,15509,1189,1,1,0,Drivers,2,40,2,42,4,38,18.86453467,264.9285114,157500,01103150000411155091189110Drivers2242438,0
23355,23355,0,1,1,1,180000,4,1,1,1,14082,1800,0,0,0,Managers,3,8,2,38,5,33,11.33358519,100,60000,01111800004111140821800000Managers3238533,0
23356,23356,0,0,1,0,144000,4,4,1,1,18841,4166,1,1,0,High skill tech staff,2,54,2,51,12,39,6.258964663,34.56553048,72000,00101440004411188414166110High skill tech staff22511239,0
23357,23357,0,1,1,0,202500,4,4,1,1,14858,1109,0,0,0,Laborers,2,57,2,40,4,36,12.68240747,182.5969342,101250,01102025004411148581109000Laborers2240436,0
23358,23358,0,0,0,0,90000,4,4,1,1,18945,5340,1,0,0,High skill tech staff,2,14,2,51,15,36,3.705991353,16.85393258,45000,0000900004411189455340100High skill tech staff22511536,0
23359,23359,0,0,0,0,189000,4,4,3,1,20701,1746,0,0,0,Sales staff,1,8,2,56,5,51,8.419833385,108.2474227,189000,00001890004431207011746000Sales staff1256551,0
23360,23360,0,0,1,0,157500,0,1,1,4,10347,2420,0,0,0,Core staff,2,21,2,28,7,21,12.33649252,65.08264463,78750,00101575000114103472420000Core staff2228721,0
23361,23361,0,1,0,0,135000,4,4,1,1,12415,3695,0,0,0,Managers,2,46,2,34,11,23,8.379888268,36.53585927,67500,01001350004411124153695000Managers22341123,0
23362,23362,0,0,1,1,117000,4,4,0,3,10278,1619,0,0,0,,3,19,2,28,5,23,9.834412037,72.26683138,39000,001111700044031027816190003228523,0
23363,23363,0,0,1,0,202500,4,4,1,1,19431,6226,0,0,0,High skill tech staff,2,0,1,53,18,35,7.892582921,32.5248956,101250,00102025004411194316226000High skill tech staff21531835,0
23364,23364,0,0,1,0,112500,1,4,1,1,21781,365243,0,0,0,,2,40,2,59,1001,-942,0.290679648,0.308014117,56250,001011250014112178136524300022591001-942,0
23365,23365,0,0,0,0,270000,4,4,0,3,9184,840,1,1,0,Sales staff,2,12,2,25,3,22,26.93535515,321.4285714,135000,000027000044039184840110Sales staff2225322,0
23366,23366,0,0,1,0,180000,0,4,3,5,10037,1078,0,0,0,Managers,1,25,2,27,3,24,16.19433198,166.9758813,180000,00101800000435100371078000Managers1227324,0
23367,23367,0,0,1,0,121500,1,4,0,1,24530,365243,0,0,0,,2,54,2,67,1001,-934,0.311719899,0.332655246,60750,001012150014012453036524300022671001-934,0
23368,23368,0,1,1,1,427500,4,4,0,1,15788,430,0,0,0,,3,28,0,43,2,41,26.35960044,994.1860465,142500,01114275004401157884300003043241,0
23369,23369,1,0,1,0,135000,4,4,4,1,20929,1651,0,0,0,Medicine staff,1,1,1,57,5,52,5.97874225,81.76862508,135000,10101350004441209291651000Medicine staff1157552,0
23370,23370,0,1,1,1,225000,0,4,1,1,17592,2923,0,0,0,Core staff,3,60,2,48,9,39,10.96758469,76.97570989,75000,01112250000411175922923000Core staff3248939,0
23371,23371,0,1,1,0,81000,4,1,1,1,12615,843,0,0,0,Cooking staff,2,10,1,34,3,31,6.018724922,96.08540925,40500,011081000411112615843000Cooking staff2134331,0
23372,23372,0,1,1,0,180000,0,1,3,1,15161,7140,0,0,0,Core staff,1,29,1,41,20,21,8.071386933,25.21008403,180000,01101800000131151617140000Core staff11412021,0
23373,23373,0,0,1,0,351000,2,4,3,1,17435,4184,0,0,0,Medicine staff,1,23,2,47,12,35,16.23571858,83.89101338,351000,00103510002431174354184000Medicine staff12471235,0
23374,23374,0,1,1,2,315000,4,1,1,1,13803,160,1,1,0,,4,35,0,37,1,36,22.55962186,1968.75,78750,01123150004111138031601104037136,0
23376,23376,0,0,0,0,180000,0,4,3,1,9579,1953,0,0,0,Laborers,1,12,2,26,6,20,15.60874089,92.16589862,180000,0000180000043195791953000Laborers1226620,0
23377,23377,0,0,1,0,180000,4,2,3,1,10305,210,0,0,1,Laborers,1,16,2,28,1,27,17.11840228,857.1428571,180000,0010180000423110305210001Laborers1228127,0
23378,23378,1,0,1,0,135000,1,4,4,1,24239,365243,0,0,0,,1,31,2,66,1001,-935,0.346614221,0.36961694,135000,101013500014412423936524300012661001-935,0
23379,23379,0,1,1,1,247500,2,1,1,1,12906,4578,0,0,0,Core staff,3,16,2,35,13,22,14.15579959,54.06290957,82500,01112475002111129064578000Core staff32351322,0
23380,23380,1,0,1,0,225000,0,4,4,1,20924,1050,0,0,0,Cleaning staff,1,60,2,57,3,54,10.23937381,214.2857143,225000,10102250000441209241050000Cleaning staff1257354,0
23381,23381,1,0,0,0,247500,1,4,4,1,24511,365243,0,0,0,,1,42,2,67,1001,-934,0.635015933,0.677631057,247500,100024750014412451136524300012671001-934,0
23382,23382,0,1,0,1,108000,4,4,1,1,15732,95,0,0,1,Sales staff,3,29,2,43,1,42,6.823782144,1136.842105,36000,010110800044111573295001Sales staff3243142,0
23383,23383,0,0,1,0,99000,4,4,1,1,18976,3730,1,0,0,Sales staff,2,37,0,51,11,40,4.360081036,26.54155496,49500,0010990004411189763730100Sales staff20511140,0
23384,23384,0,1,1,1,157500,2,4,1,1,13811,3380,0,0,0,Laborers,3,44,2,37,10,27,9.161770694,46.59763314,52500,01111575002411138113380000Laborers32371027,0
23385,23385,0,1,1,1,135000,4,4,1,1,14173,217,0,0,0,Security staff,3,5,2,38,1,37,9.381514941,622.1198157,45000,0111135000441114173217000Security staff3238137,0
23387,23387,0,1,1,0,180000,4,2,1,1,17115,4599,0,1,0,Laborers,2,23,2,46,13,33,8.289582758,39.13894325,90000,01101800004211171154599010Laborers22461333,0
23388,23388,0,0,0,0,90000,4,1,1,1,11388,4167,0,0,0,High skill tech staff,2,29,1,31,12,19,5.785920926,21.59827214,45000,0000900004111113884167000High skill tech staff21311219,0
23389,23389,0,1,0,2,180000,4,1,1,1,12709,3193,0,0,0,Managers,4,3,0,34,9,25,11.3193309,56.37331663,45000,01021800004111127093193000Managers4034925,0
23390,23390,0,0,1,0,112500,1,4,1,1,22616,365243,0,0,0,,2,17,2,61,1001,-940,0.29005386,0.308014117,56250,001011250014112261636524300022611001-940,0
23391,23391,0,1,0,0,121500,4,4,1,1,15416,1688,1,1,0,,2,21,2,42,5,37,7.103601497,71.97867299,60750,010012150044111541616881102242537,0
23393,23393,0,1,0,1,360000,2,4,1,1,11294,3536,0,1,0,Drivers,3,8,2,30,10,20,24.275118,101.8099548,120000,01013600002411112943536010Drivers32301020,0
23394,23394,0,0,1,0,202500,4,4,3,1,8533,582,0,0,0,Laborers,1,8,0,23,2,21,22.21612726,347.9381443,202500,001020250044318533582000Laborers1023221,0
23395,23395,0,1,1,0,112500,1,4,1,1,19921,365243,0,1,0,,2,48,2,54,1001,-947,0.292083372,0.308014117,56250,011011250014111992136524301022541001-947,0
23396,23396,0,1,1,1,180000,0,1,1,1,15131,1466,0,0,1,,3,58,2,41,5,36,10.84533349,122.7830832,60000,011118000001111513114660013241536,0
23397,23397,0,0,0,0,198000,0,4,0,1,18813,9748,0,0,0,Laborers,2,53,2,51,27,24,6.932530374,20.31185884,99000,00001980000401188139748000Laborers22512724,0
23399,23399,0,0,1,0,270000,4,1,1,1,12291,1053,0,0,0,,2,5,1,33,3,30,20.23381295,256.4102564,135000,001027000041111229110530002133330,0
23400,23400,0,0,1,0,148500,4,4,3,1,11819,962,0,0,0,Laborers,1,5,1,32,3,29,11.61880917,154.3659044,148500,0010148500443111819962000Laborers1132329,0
23401,23401,0,0,1,0,112500,1,4,1,1,19709,365243,0,0,0,,2,20,0,53,1001,-948,0.292244228,0.308014117,56250,001011250014111970936524300020531001-948,0
23402,23402,0,0,1,1,265500,0,1,1,1,12022,4081,0,0,0,Managers,3,48,2,32,12,20,16.487611,65.05758393,88500,00112655000111120224081000Managers32321220,0
23403,23403,0,0,0,0,45000,2,4,1,1,18532,3666,1,1,0,Core staff,2,33,2,50,11,39,2.027209659,12.27495908,22500,0000450002411185323666110Core staff22501139,0
23404,23404,0,0,1,1,67500,4,4,0,1,12101,1009,1,0,0,Core staff,3,12,2,33,3,30,5.148741419,66.89791873,22500,0011675004401121011009100Core staff3233330,0
23405,23405,0,0,1,1,157500,4,4,1,1,16806,468,0,0,0,Cooking staff,3,6,2,46,2,44,9.117749218,336.5384615,52500,0011157500441116806468000Cooking staff3246244,0
23406,23406,0,0,0,0,135000,4,4,1,1,14876,2087,0,0,0,,2,36,2,40,6,34,7.958497907,64.68615237,67500,000013500044111487620870002240634,0
23407,23407,0,0,1,0,112500,4,4,1,5,9585,346,0,0,0,Low-skill Laborers,2,42,2,26,1,25,11.32816433,325.1445087,56250,001011250044159585346000Low-skill Laborers2226125,0
23408,23408,0,1,0,2,135000,4,4,1,5,16625,561,0,0,0,,4,28,2,45,2,43,7.855231002,240.6417112,33750,01021350004415166255610004245243,0
23409,23409,0,1,1,2,126000,4,4,1,1,16468,3304,1,1,0,Drivers,4,7,2,45,10,35,6.372648189,38.13559322,31500,01121260004411164683304110Drivers42451035,0
23410,23410,1,0,1,0,135000,4,4,4,1,19730,4934,0,0,0,Sales staff,1,59,2,54,14,40,5.47356471,27.36116741,135000,10101350004441197304934000Sales staff12541440,0
23412,23412,0,0,1,0,157500,2,4,1,1,19382,3352,0,0,0,,2,49,2,53,10,43,6.927949327,46.98687351,78750,0010157500241119382335200022531043,0
23413,23413,0,1,0,2,360000,4,4,1,1,16030,2540,1,0,0,Drivers,4,21,2,43,7,36,19.38610662,141.7322835,90000,01023600004411160302540100Drivers4243736,0
23414,23414,0,0,1,0,81000,4,4,1,1,16933,10384,1,1,0,Medicine staff,2,49,2,46,29,17,2.965186514,7.80046225,40500,00108100044111693310384110Medicine staff22462917,0
23415,23415,0,0,0,1,81000,2,1,1,5,11707,2317,0,0,0,Core staff,3,45,0,32,7,25,5.775812892,34.95899871,27000,0001810002115117072317000Core staff3032725,0
23416,23416,0,0,0,0,76500,1,4,1,1,20592,365243,0,1,0,,2,6,2,56,1001,-945,0.198271282,0.209449599,38250,00007650014112059236524301022561001-945,0
23417,23417,0,0,0,0,112500,1,4,3,1,22120,365243,0,0,0,,1,13,1,60,1001,-941,0.29042526,0.308014117,112500,000011250014312212036524300011601001-941,0
23418,23418,1,0,1,0,202500,1,4,4,1,21126,365243,0,0,0,,1,44,2,57,1001,-944,0.524110371,0.55442541,202500,101020250014412112636524300012571001-944,0
23419,23419,0,0,0,0,135000,1,4,1,1,20737,365243,0,0,0,,2,58,2,56,1001,-945,0.349759055,0.36961694,67500,000013500014112073736524300022561001-945,0
23421,23421,0,0,1,0,292500,4,4,3,1,13434,3515,0,0,1,,1,60,2,36,10,26,17.25765532,83.21479374,292500,0010292500443113434351500112361026,0
23422,23422,1,0,1,0,225000,1,4,4,1,20692,365243,0,1,0,,1,44,0,56,1001,-945,0.582999728,0.616028233,225000,101022500014412069236524301010561001-945,0
23423,23423,0,0,0,1,135000,4,4,1,1,11101,96,1,0,0,Security staff,3,11,2,30,1,29,12.05680093,1406.25,45000,000113500044111110196100Security staff3230129,0
23424,23424,0,0,1,0,112500,4,4,1,5,10022,608,1,0,1,,2,26,1,27,2,25,10.58325494,185.0328947,56250,00101125004415100226081012127225,0
23425,23425,0,0,0,1,157500,0,1,1,1,11042,1581,0,0,0,High skill tech staff,3,42,2,30,5,25,12.47722411,99.62049336,52500,00011575000111110421581000High skill tech staff3230525,0
23426,23426,0,0,0,1,45000,0,4,1,1,11070,645,1,0,0,Sales staff,3,9,2,30,2,28,3.841229193,69.76744186,15000,000145000041111070645100Sales staff3230228,0
23427,23427,0,1,1,1,157500,4,4,1,1,16282,1192,0,1,0,Laborers,3,2,1,44,4,40,9.013391324,132.1308725,52500,01111575004411162821192010Laborers3144440,0
23428,23428,0,0,1,2,135000,4,4,1,1,13832,430,1,0,0,Laborers,4,17,2,37,2,35,9.465713084,313.9534884,33750,0012135000441113832430100Laborers4237235,0
23429,23429,0,0,1,2,121500,0,4,1,1,14656,588,0,0,0,Sales staff,4,8,2,40,2,38,7.97034899,206.6326531,30375,0012121500041114656588000Sales staff4240238,0
23430,23430,0,1,1,2,450000,0,1,1,1,15137,2734,0,1,0,,4,47,2,41,8,33,25.18045996,164.5940015,112500,011245000001111513727340104241833,0
23431,23431,0,1,1,1,427500,4,4,0,1,15788,430,0,0,0,,3,17,0,43,2,41,26.35960044,994.1860465,142500,01114275004401157884300003043241,0
23432,23432,0,1,1,1,315000,4,1,2,1,16166,2531,0,0,0,Managers,2,35,1,44,7,37,16.84762261,124.4567365,157500,01113150004121161662531000Managers2144737,0
23433,23433,0,0,0,0,360000,4,4,1,4,13958,969,0,1,0,Drivers,2,12,2,38,3,35,24.11737121,371.5170279,180000,0000360000441413958969010Drivers2238335,0
23434,23434,0,0,1,0,72900,1,3,1,1,23423,365243,0,0,0,,2,49,2,64,1001,-937,0.187564644,0.199593148,36450,00107290013112342336524300022641001-937,0
23435,23435,0,0,0,1,315000,0,1,1,1,18321,110,0,1,0,,3,15,2,50,1,49,17.09077098,2863.636364,105000,00013150000111183211100103250149,0
23436,23436,0,0,0,0,103500,1,1,3,1,24543,365243,0,0,0,,1,39,2,67,1001,-934,0.265530317,0.283372987,103500,000010350011312454336524300012671001-934,0
23437,23437,0,0,1,0,157500,4,1,1,1,17144,1050,0,0,1,Core staff,2,32,2,46,3,43,8.656700011,150,78750,00101575004111171441050001Core staff2246343,0
23438,23438,0,0,1,0,99000,0,4,3,1,9759,2410,0,0,0,,1,44,0,26,7,19,8.135426083,41.07883817,99000,0010990000431975924100001026719,0
23439,23439,0,0,1,2,360000,4,4,1,1,15812,658,0,1,0,Sales staff,4,28,2,43,2,41,21.8579235,547.112462,90000,0012360000441115812658010Sales staff4243241,0
23440,23440,0,0,0,0,306000,2,1,1,1,12677,5587,0,0,0,Medicine staff,2,10,1,34,16,18,16.7542707,54.77000179,153000,00003060002111126775587000Medicine staff21341618,0
23441,23441,0,1,0,1,180000,4,1,1,1,11178,219,0,0,0,Drivers,3,19,2,30,1,29,15.7936299,821.9178082,60000,0101180000411111178219000Drivers3230129,0
23442,23442,0,0,1,1,117000,4,4,0,1,15335,1569,0,0,0,Laborers,3,4,1,42,5,37,6.921438713,74.56978967,39000,00111170004401153351569000Laborers3142537,0
23443,23443,0,1,1,0,315000,4,4,3,1,14064,5326,0,0,0,Drivers,1,6,2,38,15,23,16.24548736,59.14382276,315000,01103150004431140645326000Drivers12381523,0
23444,23444,0,1,1,2,144000,4,4,1,1,11680,3873,1,1,0,Laborers,4,52,2,32,11,21,9.258663923,37.18048025,36000,01121440004411116803873110Laborers42321121,0
23445,23445,0,1,0,2,270000,4,4,2,1,13281,312,0,1,0,Laborers,3,13,2,36,1,35,19.86316486,865.3846154,90000,0102270000442113281312010Laborers3236135,0
23446,23446,0,0,1,0,126000,4,1,1,1,10075,460,0,1,1,Core staff,2,29,2,27,2,25,11.96013289,273.9130435,63000,0010126000411110075460011Core staff2227225,0
23447,23447,0,0,1,0,270000,4,4,3,1,12922,923,0,0,0,Core staff,1,46,2,35,3,32,19.50162514,292.524377,270000,0010270000443112922923000Core staff1235332,0
23448,23448,0,0,0,0,270000,4,4,3,1,15213,1331,0,0,0,Drivers,1,18,0,41,4,37,16.32011605,202.8549962,270000,00002700004431152131331000Drivers1041437,0
23449,23449,0,0,1,0,135000,4,4,2,1,16269,1358,0,0,0,Sales staff,1,19,2,44,4,40,7.658705395,99.41089838,135000,00101350004421162691358000Sales staff1244440,0
23450,23450,0,1,0,0,315000,0,4,1,1,18214,5210,1,1,0,Laborers,2,25,2,49,15,34,13.4477459,60.46065259,157500,01003150000411182145210110Laborers22491534,0
23451,23451,0,0,1,0,38250,1,1,1,1,23379,365243,0,1,0,,2,28,0,64,1001,-937,0.09842469,0.1047248,19125,00103825011112337936524301020641001-937,0
23452,23452,0,0,1,1,180000,0,1,1,1,11117,3227,0,0,0,Accountants,3,52,2,30,9,21,12.54880089,55.77936164,60000,00111800000111111173227000Accountants3230921,0
23453,23453,0,1,1,1,270000,0,4,1,1,13865,1682,0,1,0,Sales staff,3,0,1,37,5,32,17.36669454,160.5231867,90000,01112700000411138651682010Sales staff3137532,0
23454,23454,0,0,1,0,135000,2,2,3,1,8758,296,0,0,0,High skill tech staff,1,15,1,23,1,22,14.91053678,456.0810811,135000,001013500022318758296000High skill tech staff1123122,0
23455,23455,0,0,1,0,157500,4,4,0,5,9353,239,0,0,0,Laborers,2,3,0,25,1,24,16.41993328,658.9958159,78750,001015750044059353239000Laborers2025124,0
23456,23456,0,0,0,0,225000,4,4,1,1,21149,11884,1,0,0,Laborers,2,35,2,57,33,24,6.811370448,18.93301919,112500,000022500044112114911884100Laborers22573324,0
23457,23457,1,0,0,0,67500,1,4,4,1,22271,365243,0,0,0,,1,11,1,61,1001,-940,0.174187255,0.18480847,67500,10006750014412227136524300011611001-940,0
23458,23458,0,1,1,0,135000,4,4,1,1,18820,3185,0,1,0,Low-skill Laborers,2,15,0,51,9,42,6.134969325,42.38618524,67500,01101350004411188203185010Low-skill Laborers2051942,0
23459,23459,0,0,1,0,99000,1,4,1,1,22799,365243,0,0,0,,2,32,2,62,1001,-939,0.255127022,0.271052423,49500,00109900014112279936524300022621001-939,0
23460,23460,0,1,1,2,157500,4,4,1,1,14312,4480,1,1,0,Laborers,4,58,0,39,13,26,8.381226054,35.15625,39375,01121575004411143124480110Laborers40391326,0
23461,23461,0,1,0,0,157500,4,4,1,1,19843,1922,0,0,0,Managers,2,39,2,54,6,48,7.236388697,81.9458897,78750,01001575004411198431922000Managers2254648,0
23462,23462,0,1,0,3,135000,4,4,1,1,11128,3242,1,0,0,Sales staff,5,55,2,30,9,21,9.394572025,41.64096237,27000,01031350004411111283242100Sales staff5230921,0
23463,23463,0,0,1,0,76500,1,4,3,1,22204,365243,0,1,0,,1,59,1,60,1001,-941,0.19744636,0.209449599,76500,00107650014312220436524301011601001-941,0
23464,23464,0,1,1,0,157500,4,4,1,1,20831,1142,0,0,1,Cleaning staff,2,7,2,57,4,53,7.167887862,137.915937,78750,01101575004411208311142001Cleaning staff2257453,0
23465,23465,0,0,1,1,225000,0,4,0,1,16505,1862,0,1,1,Core staff,3,18,2,45,6,39,12.25023139,120.8378088,75000,00112250000401165051862011Core staff3245639,0
23466,23466,0,0,0,1,130500,4,2,1,4,11331,1808,1,1,0,,3,36,2,31,5,26,9.932262729,72.17920354,43500,000113050042141133118081103231526,0
23467,23467,0,0,1,1,135000,0,4,1,1,10872,1051,0,0,0,Laborers,3,10,2,29,3,26,11.32265369,128.4490961,45000,00111350000411108721051000Laborers3229326,0
23468,23468,0,0,0,0,135000,4,4,3,1,15932,3579,1,0,0,Laborers,1,18,0,43,10,33,6.919173799,37.72003353,135000,00001350004431159323579100Laborers10431033,0
23469,23469,0,0,1,0,315000,1,4,1,2,20298,365243,0,0,0,,2,9,1,55,1001,-946,0.817033727,0.862439527,157500,001031500014122029836524300021551001-946,0
23470,23470,0,0,1,0,45000,0,4,1,1,15724,1389,1,1,0,Sales staff,2,1,1,43,4,39,2.629579852,32.39740821,22500,0010450000411157241389110Sales staff2143439,0
23471,23471,0,1,1,0,315000,4,4,1,1,17348,2420,0,0,0,Managers,2,39,2,47,7,40,15.93484419,130.1652893,157500,01103150004411173482420000Managers2247740,0
23472,23472,0,0,0,0,202500,0,4,1,1,13079,2499,1,0,0,Managers,2,5,0,35,7,28,12.9991013,81.03241297,101250,00002025000411130792499100Managers2035728,0
23473,23473,0,0,1,0,157500,1,4,3,1,24216,365243,0,0,0,,1,30,2,66,1001,-935,0.404407139,0.431219763,157500,001015750014312421636524300012661001-935,0
