,index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,family_size,begin_month,credit,num_card,Age,career_year,career_start_age,ability,ability2,income_unit
23485,23485,0,1,1,2,135000.0,4,4,1,1,14677,3938.0,1,0,0,4.0,22.0,2.0,4,40,11.0,29.0,7.2522159548751,34.281361097003554,33750.0
1399,1399,1,0,0,2,135000.0,4,4,2,2,14677,5361.0,0,0,0,3.0,43.0,2.0,1,40,15.0,25.0,6.73719932128955,25.181869054280916,45000.0
18360,18360,1,1,1,2,135000.0,2,4,1,1,14683,5355.0,0,0,0,4.0,24.0,0.0,1,40,15.0,25.0,6.73719932128955,25.210084033613445,33750.0
19454,19454,1,1,1,2,135000.0,2,4,1,1,14683,5355.0,0,0,0,4.0,37.0,1.0,4,40,15.0,25.0,6.73719932128955,25.210084033613445,33750.0
10538,10538,1,0,1,2,135000.0,4,1,1,1,14871,344.0,1,1,1,4.0,20.0,2.0,1,40,1.0,39.0,8.872822872165626,392.4418604651163,33750.0
8549,8549,1,0,1,2,135000.0,4,4,2,1,14874,2407.0,0,0,0,3.0,15.0,2.0,6,40,7.0,33.0,7.812047913893872,56.086414624013294,45000.0
21073,21073,0,0,0,2,135000.0,0,4,1,3,14958,1345.0,1,1,0,4.0,18.0,1.0,2,40,4.0,36.0,8.280684536588359,100.37174721189591,33750.0
6491,6491,0,0,0,2,135000.0,4,4,1,1,15004,900.0,0,1,0,4.0,30.0,0.0,1,41,3.0,38.0,8.488430583501007,150.0,33750.0
6671,6671,1,0,0,2,135000.0,4,4,1,1,15050,4977.0,0,0,0,4.0,12.0,2.0,2,41,14.0,27.0,6.740899785289859,27.124773960217,33750.0
21974,21974,1,0,1,2,135000.0,0,4,1,1,15362,897.0,0,0,0,4.0,23.0,2.0,4,42,3.0,39.0,8.303093671197491,150.50167224080266,33750.0
19291,19291,1,0,1,2,135000.0,0,4,1,1,15485,614.0,0,0,0,4.0,13.0,2.0,2,42,2.0,40.0,8.38561401329275,219.86970684039088,33750.0
25066,25066,1,0,1,2,135000.0,0,4,1,1,15726,106.0,0,1,0,4.0,6.0,2.0,1,43,1.0,42.0,8.527033855482568,1273.5849056603774,33750.0
7053,7053,1,1,1,2,135000.0,4,4,1,1,15761,3173.0,0,0,0,4.0,27.0,0.0,2,43,9.0,34.0,7.1300306327242,42.54648597541759,33750.0
17418,17418,1,1,1,2,135000.0,4,4,1,1,15761,3173.0,0,0,0,4.0,25.0,1.0,7,43,9.0,34.0,7.1300306327242,42.54648597541759,33750.0
20831,20831,1,1,1,2,135000.0,4,4,1,1,15761,3173.0,0,0,0,4.0,28.0,2.0,2,43,9.0,34.0,7.1300306327242,42.54648597541759,33750.0
12817,12817,1,0,1,2,135000.0,4,4,0,1,16066,8507.0,0,0,0,4.0,56.0,2.0,1,44,24.0,20.0,5.493834696618239,15.869284118960856,33750.0
8054,8054,0,0,1,2,135000.0,1,1,1,1,16372,10585.0,0,0,0,4.0,11.0,0.0,2,44,29.0,15.0,0.3537596792578908,0.36961693995504363,33750.0
19087,19087,0,0,1,2,135000.0,1,1,1,1,16372,10585.0,0,0,0,4.0,23.0,1.0,1,44,29.0,15.0,0.3537596792578908,0.36961693995504363,33750.0
4823,4823,0,0,1,2,135000.0,1,1,1,1,16372,10585.0,0,0,0,4.0,11.0,2.0,1,44,29.0,15.0,0.3537596792578908,0.36961693995504363,33750.0
18872,18872,0,1,0,2,135000.0,4,4,1,5,16625,561.0,0,0,0,4.0,3.0,1.0,2,45,2.0,43.0,7.855231001978354,240.64171122994654,33750.0
273,273,0,1,0,2,135000.0,4,4,1,5,16625,561.0,0,0,0,4.0,23.0,2.0,3,45,2.0,43.0,7.855231001978354,240.64171122994654,33750.0
19692,19692,1,0,1,2,135000.0,4,4,1,1,17268,2576.0,0,0,0,4.0,38.0,2.0,1,47,8.0,39.0,6.803063898407579,52.40683229813665,33750.0
18735,18735,0,0,1,2,135000.0,0,4,1,1,17299,376.0,0,0,0,4.0,53.0,2.0,2,47,2.0,45.0,7.637906647807638,359.0425531914894,33750.0
17675,17675,0,0,1,2,135000.0,4,4,1,1,19907,6063.0,0,0,0,4.0,34.0,2.0,2,54,17.0,37.0,5.198305737389295,22.266204849084613,33750.0
2880,2880,1,1,1,2,135000.0,4,1,2,1,20425,5453.0,1,1,0,3.0,7.0,2.0,1,55,15.0,40.0,5.216786459540923,24.757014487438106,45000.0
5705,5705,1,0,1,2,135000.0,1,4,1,1,22087,10585.0,0,0,0,4.0,20.0,2.0,2,60,29.0,31.0,0.3485400046472001,0.36961693995504363,33750.0
18686,18686,1,1,0,2,135000.0,4,4,1,1,8717,1857.0,1,0,0,4.0,12.0,2.0,1,23,6.0,17.0,12.767164743710989,72.69789983844912,33750.0
3605,3605,0,0,0,2,135000.0,4,4,1,1,9007,2107.0,1,0,0,4.0,16.0,2.0,1,24,6.0,18.0,12.146841821126507,64.07214048410061,33750.0
18634,18634,0,1,1,2,135000.0,4,4,1,1,9042,1000.0,0,0,0,4.0,8.0,1.0,1,24,3.0,21.0,13.44353714399522,135.0,33750.0
3901,3901,1,0,0,2,135000.0,4,4,1,1,9736,2870.0,0,0,0,4.0,51.0,2.0,1,26,8.0,18.0,10.70918610185626,47.038327526132406,33750.0
23905,23905,1,0,1,2,135000.0,0,3,0,5,9862,1868.0,1,0,0,4.0,0.0,1.0,1,27,6.0,21.0,11.508951406649617,72.26980728051392,33750.0
2036,2036,0,1,1,2,139500.0,4,4,1,1,11736,1171.0,0,0,0,4.0,15.0,2.0,3,32,4.0,28.0,10.808088634074533,119.12894961571307,34875.0
6488,6488,0,1,0,2,139500.0,4,4,1,1,12989,1598.0,1,1,0,4.0,17.0,2.0,2,35,5.0,30.0,9.56330979639405,87.29662077596996,34875.0
2318,2318,1,0,0,2,139500.0,4,2,1,5,13166,2988.0,1,1,0,4.0,0.0,0.0,1,36,9.0,27.0,8.635632041599603,46.68674698795181,34875.0
24148,24148,1,0,0,2,139500.0,4,2,1,5,13166,2988.0,1,1,0,4.0,56.0,2.0,10,36,9.0,27.0,8.635632041599603,46.68674698795181,34875.0
10264,10264,0,1,1,2,139500.0,4,4,1,1,17281,5578.0,1,0,0,4.0,29.0,2.0,1,47,16.0,31.0,6.102629161380638,25.008963786303333,34875.0
12671,12671,0,1,1,2,139500.0,4,4,1,1,9649,2284.0,0,0,0,4.0,13.0,1.0,1,26,7.0,19.0,11.690270677951897,61.077057793345006,34875.0
19752,19752,0,1,0,2,144000.0,4,4,1,5,10145,249.0,1,0,0,4.0,27.0,2.0,1,27,1.0,26.0,13.854146623051761,578.3132530120482,36000.0
9621,9621,1,0,1,2,144000.0,0,4,1,1,10887,2558.0,0,0,0,4.0,13.0,2.0,1,29,8.0,21.0,10.710301227222015,56.29397967161845,36000.0
25044,25044,1,1,1,2,144000.0,4,4,1,1,11086,2937.0,1,1,0,4.0,54.0,2.0,6,30,9.0,21.0,10.268844041931112,49.02962206332993,36000.0
9184,9184,1,0,1,2,144000.0,4,4,1,1,11147,262.0,0,0,0,4.0,27.0,0.0,1,30,1.0,29.0,12.621614514856692,549.6183206106871,36000.0
23631,23631,1,0,1,2,144000.0,4,4,1,1,11147,262.0,0,0,0,4.0,11.0,1.0,2,30,1.0,29.0,12.621614514856692,549.6183206106871,36000.0
13538,13538,1,0,1,2,144000.0,4,4,1,1,11147,262.0,0,0,0,4.0,43.0,2.0,1,30,1.0,29.0,12.621614514856692,549.6183206106871,36000.0
11920,11920,1,1,1,2,144000.0,4,4,1,1,11680,3873.0,1,1,0,4.0,23.0,2.0,3,32,11.0,21.0,9.258663923358837,37.180480247869866,36000.0
6860,6860,1,1,1,2,144000.0,4,4,1,1,11777,2744.0,0,1,0,4.0,17.0,2.0,2,32,8.0,24.0,9.916672405481716,52.478134110787174,36000.0
2060,2060,1,0,0,2,144000.0,4,4,1,1,12277,982.0,1,1,0,4.0,39.0,0.0,3,33,3.0,30.0,10.860547552605777,146.63951120162932,36000.0
21657,21657,1,0,0,2,144000.0,4,4,1,1,12277,982.0,1,1,0,4.0,23.0,2.0,4,33,3.0,30.0,10.860547552605777,146.63951120162932,36000.0
119,119,1,0,1,2,144000.0,4,4,1,1,12393,1854.0,1,1,0,4.0,0.0,1.0,2,33,6.0,27.0,10.107391029690461,77.66990291262135,36000.0
22462,22462,1,0,1,2,144000.0,4,4,1,1,12393,1854.0,1,1,0,4.0,5.0,2.0,1,33,6.0,27.0,10.107391029690461,77.66990291262135,36000.0
3204,3204,1,0,1,2,144000.0,4,4,1,1,13629,748.0,1,0,0,4.0,37.0,2.0,1,37,3.0,34.0,10.015997774222717,192.5133689839572,36000.0
8358,8358,1,0,1,2,144000.0,4,1,1,1,13788,6723.0,1,1,0,4.0,1.0,1.0,1,37,19.0,18.0,7.0206230802983765,21.4190093708166,36000.0
789,789,1,0,1,2,144000.0,4,4,1,1,14132,2805.0,1,1,0,4.0,58.0,2.0,1,38,8.0,30.0,8.502096002834032,51.336898395721924,36000.0
21502,21502,1,1,1,2,144000.0,4,1,1,1,14291,532.0,0,0,1,4.0,25.0,1.0,1,39,2.0,37.0,9.714632665452337,270.6766917293233,36000.0
16777,16777,1,1,1,2,144000.0,4,1,1,1,14291,532.0,0,0,1,4.0,58.0,2.0,5,39,2.0,37.0,9.714632665452337,270.6766917293233,36000.0
7816,7816,1,1,0,2,144000.0,4,4,1,1,15155,1943.0,0,0,0,4.0,10.0,2.0,1,41,6.0,35.0,8.422037665224003,74.11219763252701,36000.0
21573,21573,1,0,1,2,144000.0,0,4,0,1,15874,2958.0,1,1,0,4.0,24.0,1.0,1,43,9.0,34.0,7.646559048428207,48.6815415821501,36000.0
2072,2072,1,0,1,2,144000.0,0,4,0,1,15874,2958.0,1,1,0,4.0,20.0,2.0,1,43,9.0,34.0,7.646559048428207,48.6815415821501,36000.0
7698,7698,1,0,0,2,144000.0,4,4,1,1,17001,5004.0,0,0,0,4.0,2.0,1.0,2,46,14.0,32.0,6.543967280163599,28.776978417266186,36000.0
2799,2799,1,0,0,2,144000.0,4,4,1,1,17001,5004.0,0,0,0,4.0,58.0,2.0,5,46,14.0,32.0,6.543967280163599,28.776978417266186,36000.0
5311,5311,1,0,1,2,144000.0,4,4,1,2,9839,1835.0,1,0,0,4.0,3.0,1.0,1,26,6.0,20.0,12.33510364913483,78.47411444141689,36000.0
17000,17000,1,0,1,2,147150.0,2,4,1,1,13853,3261.0,0,0,0,4.0,22.0,2.0,1,37,9.0,28.0,8.598223676522146,45.12419503219871,36787.5
19268,19268,0,1,1,2,148500.0,4,4,1,1,11681,588.0,0,0,0,4.0,8.0,1.0,1,32,2.0,30.0,12.103675931208738,252.55102040816325,37125.0
8313,8313,1,0,1,2,148500.0,4,4,1,1,12115,878.0,1,1,0,4.0,6.0,2.0,1,33,3.0,30.0,11.429231124451627,169.13439635535306,37125.0
11868,11868,1,0,0,2,148500.0,4,4,0,1,12765,1374.0,0,0,0,4.0,48.0,2.0,1,34,4.0,30.0,10.502864417568428,108.07860262008734,37125.0
423,423,0,0,1,2,148500.0,0,4,1,2,15868,4423.0,1,1,0,4.0,0.0,0.0,1,43,13.0,30.0,7.318515598048396,33.57449694777301,37125.0
25747,25747,0,0,1,2,148500.0,0,4,1,2,15868,4423.0,1,1,0,4.0,28.0,1.0,1,43,13.0,30.0,7.318515598048396,33.57449694777301,37125.0
5841,5841,0,1,1,2,148500.0,4,1,1,1,16416,1498.0,1,1,0,4.0,0.0,1.0,3,44,5.0,39.0,8.289605894830858,99.13217623497998,37125.0
4514,4514,1,0,1,2,153000.0,4,1,1,1,10783,1011.0,1,1,0,4.0,22.0,1.0,3,29,3.0,26.0,12.972697982024759,151.3353115727003,38250.0
16073,16073,1,0,1,2,153000.0,0,4,1,1,12619,400.0,0,0,0,4.0,13.0,2.0,1,34,2.0,32.0,11.752054689300254,382.5,38250.0
9809,9809,1,0,1,2,153000.0,0,1,1,1,13283,1324.0,0,0,0,4.0,58.0,1.0,2,36,4.0,32.0,10.474430067775724,115.55891238670695,38250.0
25532,25532,1,0,1,2,153000.0,0,1,1,1,13283,1324.0,0,0,0,4.0,26.0,2.0,4,36,4.0,32.0,10.474430067775724,115.55891238670695,38250.0
21206,21206,0,1,0,2,153000.0,4,4,0,1,13524,2173.0,0,0,0,4.0,31.0,2.0,1,37,6.0,31.0,9.747085430337007,70.4095720202485,38250.0
19339,19339,1,0,1,2,157500.0,0,4,1,1,10086,1679.0,0,0,0,4.0,24.0,2.0,2,27,5.0,22.0,13.387165320866979,93.80583680762359,39375.0
12978,12978,0,0,1,2,157500.0,4,4,1,1,10087,1447.0,0,0,0,4.0,0.0,1.0,1,27,4.0,23.0,13.655280041616091,108.84588804422944,39375.0
7653,7653,0,0,1,2,157500.0,4,4,1,1,10087,1447.0,0,0,0,4.0,45.0,2.0,5,27,4.0,23.0,13.655280041616091,108.84588804422944,39375.0
8248,8248,0,1,1,2,157500.0,0,4,1,1,10634,102.0,0,0,0,4.0,5.0,0.0,2,29,1.0,28.0,14.67026825633383,1544.1176470588234,39375.0
11294,11294,0,1,1,2,157500.0,0,4,1,1,10634,102.0,0,0,0,4.0,45.0,2.0,2,29,1.0,28.0,14.67026825633383,1544.1176470588234,39375.0
20078,20078,1,0,1,2,157500.0,4,4,1,1,10710,2351.0,0,0,0,4.0,58.0,2.0,7,29,7.0,22.0,12.05880101064237,66.99276903445342,39375.0
21066,21066,1,0,1,2,157500.0,0,4,1,1,10806,720.0,0,0,0,4.0,7.0,2.0,5,29,2.0,27.0,13.66475793857366,218.75,39375.0
934,934,1,0,1,2,157500.0,0,4,0,1,10992,203.0,0,0,0,4.0,4.0,1.0,1,30,1.0,29.0,14.068780705672175,775.8620689655172,39375.0
11327,11327,1,0,1,2,157500.0,4,4,1,1,11209,737.0,0,1,0,4.0,45.0,2.0,2,30,3.0,27.0,13.184329482672025,213.70420624151967,39375.0
13347,13347,1,0,1,2,157500.0,0,1,1,1,11221,4244.0,1,1,0,4.0,41.0,2.0,2,30,12.0,18.0,10.184287099903006,37.11121583411875,39375.0
18150,18150,1,1,1,2,157500.0,4,4,1,1,11248,1266.0,1,0,0,4.0,10.0,2.0,1,30,4.0,26.0,12.585903787757712,124.40758293838863,39375.0
3672,3672,1,0,1,2,157500.0,4,3,0,1,11300,1007.0,0,0,0,4.0,27.0,2.0,1,30,3.0,27.0,12.79759486471114,156.4051638530288,39375.0
814,814,1,0,0,2,157500.0,4,1,1,1,11678,2758.0,0,0,0,4.0,31.0,0.0,1,31,8.0,23.0,10.910224438902743,57.10659898477157,39375.0
21613,21613,1,0,0,2,157500.0,4,1,1,1,11678,2758.0,0,0,0,4.0,52.0,2.0,2,31,8.0,23.0,10.910224438902743,57.10659898477157,39375.0
10016,10016,1,1,1,2,157500.0,4,4,1,1,11688,2803.0,0,1,0,4.0,21.0,2.0,1,32,8.0,24.0,10.868815126630322,56.18979664645023,39375.0
7580,7580,1,0,1,2,157500.0,4,4,1,1,11771,3929.0,0,1,0,4.0,31.0,2.0,2,32,11.0,21.0,10.031847133757962,40.08653601425299,39375.0
8644,8644,0,0,0,2,157500.0,4,1,1,1,11811,4676.0,0,0,0,4.0,45.0,2.0,3,32,13.0,19.0,9.55298113665312,33.68263473053892,39375.0
2016,2016,1,1,1,2,157500.0,4,1,1,1,11814,1535.0,0,0,0,4.0,2.0,1.0,1,32,5.0,27.0,11.798636601992659,102.60586319218241,39375.0
12831,12831,1,1,1,2,157500.0,4,1,1,1,11814,1535.0,0,0,0,4.0,28.0,2.0,3,32,5.0,27.0,11.798636601992659,102.60586319218241,39375.0
3885,3885,1,0,1,2,157500.0,0,1,1,1,12135,1216.0,0,0,0,4.0,30.0,0.0,3,33,4.0,29.0,11.796869148378399,129.52302631578948,39375.0
8091,8091,1,0,1,2,157500.0,0,1,1,1,12135,1216.0,0,0,0,4.0,19.0,1.0,4,33,4.0,29.0,11.796869148378399,129.52302631578948,39375.0
14154,14154,1,0,1,2,157500.0,0,1,1,1,12135,1216.0,0,0,0,4.0,19.0,2.0,5,33,4.0,29.0,11.796869148378399,129.52302631578948,39375.0
2088,2088,1,0,1,2,157500.0,2,4,1,1,12242,2047.0,0,0,0,4.0,35.0,2.0,3,33,6.0,27.0,11.02246483308839,76.9418661455789,39375.0
3417,3417,1,1,0,2,157500.0,4,4,1,1,12344,4634.0,0,1,0,4.0,2.0,0.0,1,33,13.0,20.0,9.27671103781364,33.987915407854985,39375.0
2583,2583,0,1,0,2,157500.0,4,4,1,2,12518,1135.0,0,0,0,4.0,27.0,1.0,1,34,4.0,30.0,11.535926170072512,138.76651982378854,39375.0
14958,14958,0,1,0,2,157500.0,4,4,1,2,12518,1135.0,0,0,0,4.0,26.0,2.0,2,34,4.0,30.0,11.535926170072512,138.76651982378854,39375.0
17471,17471,1,0,0,2,157500.0,2,1,1,1,12636,5345.0,0,0,0,4.0,24.0,2.0,2,34,15.0,19.0,8.759245870641232,29.466791393826007,39375.0
14885,14885,1,0,1,2,157500.0,2,4,1,1,12682,932.0,0,0,1,4.0,7.0,1.0,3,34,3.0,31.0,11.568973115910092,168.99141630901286,39375.0
12202,12202,1,0,1,2,157500.0,2,4,1,1,12682,932.0,0,0,1,4.0,5.0,2.0,1,34,3.0,31.0,11.568973115910092,168.99141630901286,39375.0
12573,12573,1,1,0,2,157500.0,0,2,1,1,12857,1399.0,0,0,1,4.0,25.0,2.0,2,35,4.0,31.0,11.047979797979798,112.58041458184418,39375.0
15,15,0,1,1,2,157500.0,4,4,1,5,12859,4056.0,0,1,0,4.0,60.0,0.0,2,35,12.0,23.0,9.31126219331954,38.83136094674556,39375.0
1248,1248,0,1,1,2,157500.0,4,4,1,5,12859,4056.0,0,1,0,4.0,38.0,2.0,2,35,12.0,23.0,9.31126219331954,38.83136094674556,39375.0
8573,8573,1,1,1,2,157500.0,4,4,1,1,12885,2087.0,1,0,0,4.0,26.0,2.0,2,35,6.0,29.0,10.519636655089501,75.46717776712985,39375.0
8161,8161,0,1,0,2,157500.0,4,4,1,1,12912,1844.0,0,0,0,4.0,25.0,2.0,1,35,6.0,29.0,10.673624288425048,85.412147505423,39375.0
12503,12503,0,0,1,2,157500.0,4,4,1,1,12939,200.0,0,0,0,4.0,27.0,0.0,1,35,1.0,34.0,11.987213638785295,787.5,39375.0
22330,22330,0,0,0,2,157500.0,4,1,1,1,13058,901.0,0,0,0,4.0,24.0,1.0,1,35,3.0,32.0,11.283043197936815,174.80577136514984,39375.0
3100,3100,1,0,0,2,157500.0,4,4,1,1,13266,3271.0,1,1,0,4.0,19.0,2.0,2,36,9.0,27.0,9.52409747838181,48.15041271782329,39375.0
19241,19241,1,1,0,2,157500.0,0,1,1,1,13488,3723.0,0,0,0,4.0,38.0,2.0,6,36,11.0,25.0,9.151124280983092,42.30459307010475,39375.0
8056,8056,0,1,0,2,157500.0,0,1,2,3,13514,1357.0,0,1,0,3.0,57.0,0.0,2,37,4.0,33.0,10.59108331652209,116.06484893146647,52500.0
9188,9188,0,1,0,2,157500.0,0,1,2,3,13514,1357.0,0,1,0,3.0,52.0,1.0,1,37,4.0,33.0,10.59108331652209,116.06484893146647,52500.0
3673,3673,0,1,0,2,157500.0,0,1,2,3,13514,1357.0,0,1,0,3.0,52.0,2.0,3,37,4.0,33.0,10.59108331652209,116.06484893146647,52500.0
8959,8959,0,1,1,2,157500.0,0,1,1,1,13536,2092.0,0,0,0,4.0,44.0,2.0,1,37,6.0,31.0,10.078065011517788,75.2868068833652,39375.0
8679,8679,1,1,1,2,157500.0,0,1,1,1,13584,6337.0,0,1,0,4.0,0.0,1.0,1,37,18.0,19.0,7.906229606947442,24.854031876282153,39375.0
13429,13429,1,1,1,2,157500.0,0,1,1,1,13584,6337.0,0,1,0,4.0,21.0,2.0,6,37,18.0,19.0,7.906229606947442,24.854031876282153,39375.0
19265,19265,1,0,1,2,157500.0,4,4,1,1,13633,1692.0,0,1,0,4.0,26.0,2.0,5,37,5.0,32.0,10.277324632952691,93.08510638297872,39375.0
7415,7415,1,0,1,2,157500.0,4,4,2,1,13716,1325.0,0,0,0,3.0,31.0,2.0,2,37,4.0,33.0,10.471378232830263,118.86792452830188,52500.0
16712,16712,1,0,1,2,157500.0,0,1,1,1,13766,73.0,0,0,0,4.0,15.0,1.0,4,37,1.0,36.0,11.380880121396055,2157.5342465753424,39375.0
18919,18919,1,0,1,2,157500.0,0,1,1,1,13766,73.0,0,0,0,4.0,56.0,2.0,6,37,1.0,36.0,11.380880121396055,2157.5342465753424,39375.0
19021,19021,1,1,0,2,157500.0,4,4,1,1,13811,378.0,1,1,0,4.0,30.0,2.0,1,37,2.0,35.0,11.10014800197336,416.6666666666667,39375.0
13653,13653,1,0,1,2,157500.0,2,4,1,1,13854,409.0,0,0,0,4.0,49.0,2.0,1,37,2.0,35.0,11.042557666690037,385.08557457212714,39375.0
14752,14752,1,0,1,2,157500.0,2,4,1,1,13910,2478.0,0,0,1,4.0,1.0,1.0,1,38,7.0,31.0,9.610690749328777,63.559322033898304,39375.0
18405,18405,0,1,0,2,157500.0,4,4,2,5,13979,1626.0,0,0,0,3.0,40.0,2.0,3,38,5.0,33.0,10.092918936238386,96.86346863468634,52500.0
24798,24798,0,1,1,2,157500.0,0,1,1,5,14192,626.0,0,0,0,4.0,2.0,1.0,3,38,2.0,36.0,10.628964772573896,251.59744408945687,39375.0
923,923,0,1,1,2,157500.0,0,1,1,5,14192,626.0,0,0,0,4.0,28.0,2.0,6,38,2.0,36.0,10.628964772573896,251.59744408945687,39375.0
10932,10932,1,0,1,2,157500.0,4,4,3,1,14197,3350.0,1,1,0,3.0,46.0,1.0,2,38,10.0,28.0,8.975893315096597,47.014925373134325,52500.0
1618,1618,1,0,1,2,157500.0,4,4,1,1,14212,1889.0,0,0,0,4.0,2.0,1.0,1,38,6.0,32.0,9.782001117942984,83.3774483853891,39375.0
22915,22915,1,0,1,2,157500.0,4,4,1,1,14212,1889.0,0,0,0,4.0,7.0,2.0,3,38,6.0,32.0,9.782001117942984,83.3774483853891,39375.0
7941,7941,0,1,1,2,157500.0,4,4,1,1,14312,4480.0,1,1,0,4.0,2.0,0.0,5,39,13.0,26.0,8.381226053639846,35.15625,39375.0
4764,4764,0,1,1,2,157500.0,4,4,1,1,14312,4480.0,1,1,0,4.0,38.0,1.0,1,39,13.0,26.0,8.381226053639846,35.15625,39375.0
4257,4257,1,0,1,2,157500.0,4,4,3,1,14326,555.0,0,0,0,3.0,3.0,1.0,2,39,2.0,37.0,10.58396613130838,283.7837837837838,52500.0
7560,7560,1,0,1,2,157500.0,2,1,1,1,14395,5300.0,0,0,0,4.0,18.0,2.0,2,39,15.0,24.0,7.996953541507997,29.71698113207547,39375.0
15806,15806,1,0,0,2,157500.0,4,1,0,1,14684,3633.0,0,0,0,4.0,59.0,2.0,1,40,10.0,30.0,8.598569634765518,43.35260115606936,39375.0
19044,19044,1,0,1,2,157500.0,4,4,3,1,14717,1496.0,0,0,0,3.0,50.0,2.0,3,40,5.0,35.0,9.714426694627768,105.2807486631016,52500.0
18049,18049,1,0,1,2,157500.0,0,4,1,1,14723,1224.0,0,1,0,4.0,36.0,2.0,1,40,4.0,36.0,9.876465792939111,128.6764705882353,39375.0
21078,21078,0,1,0,2,157500.0,4,4,1,3,14749,2382.0,0,0,1,4.0,6.0,0.0,1,40,7.0,33.0,9.193859085867725,66.12090680100755,39375.0
11219,11219,0,1,0,2,157500.0,4,4,1,1,14842,5189.0,0,1,0,4.0,54.0,2.0,1,40,15.0,25.0,7.862812640407369,30.352669107727888,39375.0
23218,23218,1,0,1,2,157500.0,0,1,1,1,14975,187.0,0,0,0,4.0,22.0,2.0,2,41,1.0,40.0,10.387811634349031,842.2459893048128,39375.0
10343,10343,0,0,0,2,157500.0,0,4,1,1,14994,926.0,1,0,0,4.0,4.0,2.0,2,41,3.0,38.0,9.89321608040201,170.0863930885529,39375.0
21504,21504,1,1,1,2,157500.0,4,4,1,1,15021,6879.0,0,0,0,4.0,15.0,2.0,4,41,19.0,22.0,7.191780821917808,22.895769733972962,39375.0
1162,1162,0,0,1,2,157500.0,4,4,1,1,15031,1436.0,0,0,0,4.0,34.0,2.0,4,41,4.0,37.0,9.564583712880307,109.67966573816156,39375.0
5266,5266,0,1,1,2,157500.0,4,4,1,1,15185,3229.0,1,1,0,4.0,32.0,2.0,1,41,9.0,32.0,8.55327468230694,48.77671105605451,39375.0
13794,13794,0,1,1,2,157500.0,4,4,1,1,15202,674.0,0,0,0,4.0,6.0,2.0,2,41,2.0,39.0,9.920634920634921,233.67952522255192,39375.0
23776,23776,1,0,1,2,157500.0,4,4,1,1,15282,3270.0,0,0,0,4.0,16.0,1.0,1,41,9.0,32.0,8.489650711513583,48.1651376146789,39375.0
24832,24832,0,1,1,2,157500.0,4,4,1,1,15575,139.0,0,0,0,4.0,17.0,2.0,1,42,1.0,41.0,10.02290950744559,1133.0935251798562,39375.0
20170,20170,1,0,0,2,157500.0,4,4,0,4,15635,1860.0,0,0,0,4.0,35.0,2.0,2,42,6.0,36.0,9.002572163475278,84.6774193548387,39375.0
18148,18148,1,1,1,2,157500.0,0,1,1,1,15801,576.0,0,0,0,4.0,19.0,1.0,1,43,2.0,41.0,9.617145997435427,273.4375,39375.0
3391,3391,1,1,1,2,157500.0,0,1,1,1,15801,576.0,0,0,0,4.0,24.0,2.0,3,43,2.0,41.0,9.617145997435427,273.4375,39375.0
3923,3923,0,1,1,2,157500.0,1,4,1,1,16957,10585.0,0,0,0,4.0,53.0,1.0,3,46,29.0,17.0,0.41208791208791207,0.43121976328088424,39375.0
9449,9449,0,1,1,2,157500.0,1,4,1,1,16957,10585.0,0,0,0,4.0,7.0,2.0,4,46,29.0,17.0,0.41208791208791207,0.43121976328088424,39375.0
1473,1473,1,0,1,2,157500.0,0,4,1,1,17004,1117.0,1,0,0,4.0,55.0,2.0,2,46,4.0,42.0,8.691573312731085,141.00268576544315,39375.0
23787,23787,0,1,0,2,157500.0,0,4,0,1,17241,4291.0,1,1,0,4.0,21.0,2.0,2,47,12.0,35.0,7.314694408322497,36.7047308319739,39375.0
6944,6944,1,0,1,2,157500.0,4,1,3,1,18518,1989.0,0,0,0,3.0,31.0,0.0,1,50,6.0,44.0,7.680304286341249,79.18552036199095,52500.0
19808,19808,0,1,0,2,157500.0,1,4,1,1,20266,10585.0,0,0,0,4.0,9.0,2.0,2,55,29.0,26.0,0.40855077313370114,0.43121976328088424,39375.0
12322,12322,0,1,0,2,157500.0,4,4,1,1,9509,2662.0,1,1,0,4.0,27.0,1.0,3,26,8.0,18.0,12.940596499876756,59.16604057099925,39375.0
23706,23706,0,1,0,2,157500.0,4,4,1,1,9509,2662.0,1,1,0,4.0,4.0,2.0,1,26,8.0,18.0,12.940596499876756,59.16604057099925,39375.0
8473,8473,1,0,1,2,157500.0,2,1,1,1,9958,987.0,1,1,0,4.0,27.0,1.0,2,27,3.0,24.0,14.390132480584741,159.5744680851064,39375.0
6480,6480,0,0,1,2,162000.0,4,4,1,1,11127,4266.0,0,0,0,4.0,32.0,2.0,1,30,12.0,18.0,10.524264275969596,37.9746835443038,40500.0
4664,4664,0,1,0,2,162000.0,4,4,1,1,12674,1376.0,1,0,0,4.0,6.0,0.0,1,34,4.0,30.0,11.530249110320284,117.73255813953489,40500.0
2332,2332,0,1,0,2,162000.0,4,4,1,1,12674,1376.0,1,0,0,4.0,29.0,1.0,1,34,4.0,30.0,11.530249110320284,117.73255813953489,40500.0
18567,18567,1,1,0,2,162000.0,0,2,1,1,9662,796.0,1,1,0,4.0,0.0,0.0,1,26,3.0,23.0,15.49053356282272,203.5175879396985,40500.0
