,index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,chi-fam,occyp_type_le,house_type_le,family_type_le,income_type_le,edu_type_le,Age,career_year,career_start_age,card_count,credit_change_count
8224,20190,0,0,0,0,135000.0,Commercial associate,Higher education,Married,House / apartment,9493,130,0,0,1,Cooking staff,2.0,1.0,1.0,-2.0,2,1,1,0,2,26,1.0,25.0,5,3
8225,674,1,0,0,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,14804,2754,0,0,0,Laborers,1.0,1.0,1.0,-1.0,8,1,3,4,0,40,8.0,32.0,4,1
8226,20817,1,0,1,0,225000.0,Commercial associate,Higher education,Married,House / apartment,11591,2501,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,0,2,31,7.0,24.0,3,2
8227,350,1,0,1,0,787500.0,State servant,Higher education,Married,House / apartment,17203,1431,0,0,1,Managers,2.0,1.0,1.0,-2.0,10,1,1,2,2,47,4.0,43.0,5,2
8228,1588,0,0,1,3,157500.0,Working,Higher education,Married,House / apartment,14238,3918,0,0,0,Laborers,5.0,1.0,1.0,-2.0,8,1,1,4,2,39,11.0,28.0,3,2
8229,326,1,1,0,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,14436,401,0,0,0,Sales staff,1.0,1.0,0.0,-1.0,15,1,4,4,0,39,2.0,37.0,4,1
8230,2103,1,0,1,0,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,21475,5643,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,0,0,58,16.0,42.0,1,1
8231,21309,1,1,1,0,315000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,21012,0,0,0,0,NaN,1.0,1.0,1.0,-1.0,12,1,3,1,0,57,0.0,57.0,10,3
8232,732,1,0,0,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21041,0,0,1,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,57,0.0,57.0,2,2
8233,20803,1,1,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10943,2346,0,0,0,Private service staff,2.0,1.0,0.0,-2.0,13,1,1,4,0,29,7.0,22.0,1,1
8234,1676,0,1,0,1,135000.0,Working,Higher education,Married,House / apartment,12241,1581,1,0,0,Managers,3.0,1.0,0.0,-2.0,10,1,1,4,2,33,5.0,28.0,4,2
8235,793,0,0,0,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,8489,921,1,0,0,NaN,1.0,1.0,1.0,-1.0,12,5,3,0,0,23,3.0,20.0,2,2
8236,2095,0,0,0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,10054,571,1,1,1,Drivers,3.0,1.0,1.0,-2.0,4,1,1,4,0,27,2.0,25.0,1,1
8237,26019,1,1,1,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,14419,2407,1,1,0,NaN,2.0,1.0,0.0,-2.0,12,1,1,4,0,39,7.0,32.0,6,3
8238,809,0,0,0,0,135000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,23124,0,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,2,1,1,0,63,0.0,63.0,3,2
8239,21222,1,0,1,0,144000.0,State servant,Higher education,Single / not married,House / apartment,12795,767,0,0,0,NaN,1.0,1.0,1.0,-1.0,12,1,3,2,2,35,3.0,32.0,1,1
8240,21112,1,0,0,0,135000.0,Working,Higher education,Single / not married,House / apartment,9818,520,0,0,0,Core staff,1.0,1.0,1.0,-1.0,3,1,3,4,2,26,2.0,24.0,7,3
8241,60,0,1,1,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,21397,0,0,0,0,NaN,1.0,1.0,1.0,-1.0,12,1,2,1,0,58,0.0,58.0,1,1
8242,25906,0,0,1,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,17191,2422,0,1,0,Laborers,1.0,1.0,1.0,-1.0,8,1,3,4,0,47,7.0,40.0,1,1
8243,1385,1,0,1,1,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,15926,3327,0,0,0,NaN,2.0,1.0,1.0,-1.0,12,1,3,0,2,43,10.0,33.0,8,1
8244,21529,1,0,1,3,180000.0,State servant,Higher education,Married,House / apartment,16000,7401,0,0,0,Core staff,5.0,1.0,1.0,-2.0,3,1,1,2,2,43,21.0,22.0,8,2
8245,1405,0,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,18293,521,1,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,4,0,50,2.0,48.0,6,2
8246,1407,1,0,0,1,76500.0,Working,Higher education,Married,House / apartment,15915,785,1,1,0,Sales staff,3.0,1.0,1.0,-2.0,15,1,1,4,2,43,3.0,40.0,8,2
8247,1410,0,1,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,19987,0,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,54,0.0,54.0,5,1
8248,20516,0,1,0,1,405000.0,State servant,Secondary / secondary special,Married,House / apartment,14166,2404,0,0,0,Medicine staff,3.0,1.0,1.0,-2.0,11,1,1,2,0,38,7.0,31.0,5,2
8249,25994,1,0,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,16415,3054,0,0,1,Private service staff,3.0,1.0,0.0,-2.0,13,1,1,4,0,44,9.0,35.0,7,3
8250,400,1,0,1,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,9605,672,0,0,0,Cooking staff,2.0,1.0,1.0,-2.0,2,1,1,0,0,26,2.0,24.0,1,1
8251,21467,0,1,1,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,14450,3243,0,0,0,NaN,3.0,1.0,0.0,-2.0,12,1,0,4,0,39,9.0,30.0,11,3
8252,1062,1,0,1,0,92250.0,Pensioner,Secondary / secondary special,Widow,House / apartment,23105,0,0,0,0,NaN,1.0,1.0,1.0,-1.0,12,1,4,1,0,63,0.0,63.0,1,1
8253,20280,1,0,1,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,16616,2722,1,1,0,Realty agents,3.0,1.0,1.0,-2.0,14,1,1,4,0,45,8.0,37.0,9,2
8254,1771,1,1,0,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,13810,1678,1,1,1,Core staff,3.0,1.0,1.0,-2.0,3,4,1,4,0,37,5.0,32.0,10,3
8255,20081,0,0,1,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17061,462,0,0,0,Laborers,2.0,1.0,1.0,-2.0,8,1,1,0,0,46,2.0,44.0,2,2
8256,1036,0,0,1,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,10530,2328,0,0,0,Laborers,1.0,1.0,1.0,-1.0,8,1,3,4,0,28,7.0,21.0,1,1
8257,19871,1,1,0,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,19441,4064,0,0,0,Managers,2.0,1.0,1.0,-2.0,10,1,1,4,0,53,12.0,41.0,14,3
8258,1760,1,1,0,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10445,249,0,0,0,Laborers,2.0,1.0,1.0,-2.0,8,1,1,0,0,28,1.0,27.0,15,3
8259,20084,1,0,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,Laborers,3.0,1.0,1.0,-2.0,8,1,1,4,0,27,9.0,18.0,20,3
8260,386,1,1,1,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,17211,3076,0,0,1,High skill tech staff,2.0,1.0,1.0,-2.0,6,1,1,0,1,47,9.0,38.0,1,1
8261,21588,1,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22319,0,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,61,0.0,61.0,6,2
8262,383,1,0,1,0,99000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,22814,0,0,1,0,NaN,1.0,1.0,1.0,-1.0,12,1,4,1,0,62,0.0,62.0,1,1
8263,2260,0,0,1,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,8718,756,0,0,0,Laborers,1.0,1.0,0.0,-1.0,8,1,3,4,0,23,3.0,20.0,3,2
8264,21291,1,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15491,504,0,0,0,Laborers,2.0,1.0,1.0,-2.0,8,1,1,0,0,42,2.0,40.0,6,3
8265,22654,0,0,1,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10886,742,0,0,0,Drivers,2.0,1.0,1.0,-2.0,4,1,0,4,0,29,3.0,26.0,6,2
8266,8358,1,0,1,2,144000.0,Working,Higher education,Married,House / apartment,13788,6723,1,1,0,Core staff,4.0,1.0,1.0,-2.0,3,1,1,4,2,37,19.0,18.0,1,1
8267,15650,1,0,1,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,24327,0,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,66,0.0,66.0,1,1
8268,8272,1,0,1,1,225000.0,Commercial associate,Higher education,Married,House / apartment,13011,1953,0,0,0,Sales staff,3.0,1.0,1.0,-2.0,15,1,1,0,2,35,6.0,29.0,6,2
8269,8270,1,0,1,0,112500.0,Working,Secondary / secondary special,Married,With parents,10022,608,1,0,1,NaN,2.0,1.0,0.0,-2.0,12,5,1,4,0,27,2.0,25.0,3,2
8270,8209,0,0,1,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,11524,2554,0,0,0,Sales staff,3.0,1.0,1.0,-2.0,15,1,0,4,0,31,7.0,24.0,7,3
8271,8190,1,0,1,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,10396,564,0,0,1,IT staff,2.0,1.0,1.0,-2.0,7,1,1,4,0,28,2.0,26.0,7,3
8272,15773,1,0,1,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22867,0,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,62,0.0,62.0,1,1
8273,24468,0,0,1,0,31500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22564,0,0,0,0,NaN,2.0,1.0,0.0,-2.0,12,1,1,1,0,61,0.0,61.0,5,2
8274,8146,1,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,17477,1042,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,4,0,47,3.0,44.0,1,1
8275,8118,1,0,1,0,292500.0,Working,Higher education,Single / not married,House / apartment,17388,1662,0,1,1,Managers,1.0,1.0,1.0,-1.0,10,1,3,4,2,47,5.0,42.0,5,2
8276,15858,0,0,1,0,112500.0,Working,Higher education,Single / not married,House / apartment,14846,6380,1,1,0,Laborers,1.0,1.0,1.0,-1.0,8,1,3,4,2,40,18.0,22.0,2,2
8277,15869,1,0,1,0,54000.0,Pensioner,Higher education,Married,House / apartment,24507,0,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,2,67,0.0,67.0,3,2
8278,7971,1,0,1,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,13012,1342,0,1,0,Sales staff,3.0,1.0,0.0,-2.0,15,1,1,4,0,35,4.0,31.0,10,2
8279,15918,1,1,1,1,157500.0,Commercial associate,Higher education,Married,House / apartment,17416,201,0,0,0,NaN,3.0,1.0,0.0,-2.0,12,1,1,0,2,47,1.0,46.0,4,2
8280,7884,1,1,1,0,45000.0,Pensioner,Higher education,Married,House / apartment,22420,0,0,1,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,2,61,0.0,61.0,4,2
8281,15942,1,0,0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22248,0,0,1,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,60,0.0,60.0,2,2
8282,8487,0,1,0,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,14400,0,0,1,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,39,0.0,39.0,6,3
8283,8518,1,0,0,0,180000.0,Working,Higher education,Married,House / apartment,9948,704,0,0,0,Accountants,2.0,1.0,1.0,-2.0,0,1,1,4,2,27,2.0,25.0,6,3
8284,8526,1,0,1,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,19041,0,0,1,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,52,0.0,52.0,1,1
8285,15310,1,0,1,0,130500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,22224,0,0,0,0,NaN,2.0,1.0,0.0,-2.0,12,2,1,1,0,60,0.0,60.0,1,1
8286,24195,0,0,1,0,49500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,22129,0,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,0,1,0,60,0.0,60.0,4,2
8287,24230,1,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15355,4403,0,0,0,Sales staff,3.0,1.0,1.0,-2.0,15,1,1,0,0,42,13.0,29.0,5,3
8288,15160,0,0,0,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,19944,0,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,54,0.0,54.0,2,2
8289,9003,1,0,0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21517,0,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,58,0.0,58.0,2,2
8290,8981,0,0,1,1,99000.0,Working,Secondary / secondary special,Separated,House / apartment,14686,290,0,0,0,Laborers,2.0,1.0,1.0,-1.0,8,1,2,4,0,40,1.0,39.0,1,1
8291,15240,1,0,1,0,135000.0,Pensioner,Higher education,Married,House / apartment,21523,0,0,1,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,2,58,0.0,58.0,5,2
8292,8823,1,0,1,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,14172,3931,0,0,0,Laborers,1.0,1.0,1.0,-1.0,8,1,2,4,0,38,11.0,27.0,5,3
8293,15347,1,0,0,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14438,235,0,0,0,Sales staff,3.0,1.0,1.0,-2.0,15,1,1,0,0,39,1.0,38.0,5,2
8294,15488,1,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,13935,560,1,1,0,Laborers,4.0,1.0,1.0,-2.0,8,1,1,4,0,38,2.0,36.0,3,1
8295,8731,1,1,1,1,202500.0,Working,Higher education,Married,House / apartment,14449,4605,0,0,0,Core staff,3.0,1.0,0.0,-2.0,3,1,1,4,2,39,13.0,26.0,1,1
8296,8728,0,1,0,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,10171,1812,1,1,0,High skill tech staff,1.0,1.0,0.0,-1.0,6,1,3,4,0,27,5.0,22.0,2,2
8297,8727,1,0,1,2,60750.0,Commercial associate,Higher education,Married,House / apartment,10687,1981,1,1,0,Core staff,4.0,1.0,0.0,-2.0,3,1,1,0,2,29,6.0,23.0,5,2
8298,22701,0,1,1,1,112500.0,Working,Incomplete higher,Married,With parents,12907,338,0,0,0,Laborers,3.0,1.0,1.0,-2.0,8,5,1,4,1,35,1.0,34.0,1,1
8299,24333,1,1,0,1,135000.0,Working,Higher education,Civil marriage,Rented apartment,12579,1654,0,0,0,NaN,3.0,1.0,1.0,-2.0,12,4,0,4,2,34,5.0,29.0,9,1
8300,8681,1,0,1,0,157500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,12942,3253,0,0,0,NaN,2.0,1.0,0.0,-2.0,12,1,0,2,0,35,9.0,26.0,6,2
8301,8612,1,0,1,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,22576,0,0,0,0,NaN,1.0,1.0,0.0,-1.0,12,1,3,1,0,61,0.0,61.0,11,3
8302,7784,0,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14451,4206,1,1,0,Drivers,3.0,1.0,1.0,-2.0,4,1,1,0,0,39,12.0,27.0,4,2
8303,16043,1,0,1,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,16849,2896,0,1,0,Cooking staff,1.0,1.0,1.0,-1.0,2,1,3,4,0,46,8.0,38.0,4,2
8304,7697,1,0,1,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,19451,278,0,0,0,Laborers,1.0,1.0,1.0,-1.0,8,1,2,4,0,53,1.0,52.0,7,2
8305,16696,0,1,1,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,10837,588,0,0,1,Sales staff,1.0,1.0,1.0,-1.0,15,1,3,0,2,29,2.0,27.0,9,2
8306,24815,1,0,0,0,135000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,18473,2531,0,1,0,Cooking staff,1.0,1.0,0.0,-1.0,2,1,4,0,0,50,7.0,43.0,8,3
8307,6758,0,0,1,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,14898,405,0,0,1,NaN,1.0,1.0,1.0,-1.0,12,1,3,4,0,40,2.0,38.0,1,1
8308,24823,1,0,0,2,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11978,370,0,0,0,NaN,4.0,1.0,1.0,-2.0,12,1,1,0,0,32,2.0,30.0,5,2
8309,22357,0,0,1,0,315000.0,Working,Incomplete higher,Separated,House / apartment,12103,1829,1,0,0,Laborers,1.0,1.0,1.0,-1.0,8,1,2,4,1,33,6.0,27.0,1,1
8310,6552,0,0,1,0,364500.0,Working,Secondary / secondary special,Married,House / apartment,8351,672,0,0,0,Laborers,2.0,1.0,1.0,-2.0,8,1,1,4,0,22,2.0,20.0,3,2
8311,6396,1,0,0,0,117000.0,Pensioner,Secondary / secondary special,Married,House / apartment,23283,0,0,1,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,63,0.0,63.0,6,2
8312,24898,1,0,0,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21253,0,0,1,0,NaN,2.0,1.0,0.0,-2.0,12,1,1,1,0,58,0.0,58.0,8,3
8313,16970,1,0,0,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,24064,2177,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,0,0,65,6.0,59.0,1,1
8314,6301,1,1,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,10808,1739,0,0,0,Core staff,3.0,1.0,1.0,-2.0,3,1,1,4,0,29,5.0,24.0,5,3
8315,17010,1,0,0,0,135000.0,Commercial associate,Higher education,Married,With parents,15360,413,0,0,1,Core staff,2.0,1.0,1.0,-2.0,3,5,1,0,2,42,2.0,40.0,9,2
8316,17063,0,0,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,9547,1340,0,0,0,Drivers,3.0,1.0,1.0,-2.0,4,1,1,4,0,26,4.0,22.0,7,2
8317,22290,1,0,1,0,193500.0,State servant,Higher education,Married,House / apartment,11124,1159,0,0,0,Core staff,2.0,1.0,0.0,-2.0,3,1,1,2,2,30,4.0,26.0,7,2
8318,6216,0,0,1,0,180000.0,Working,Higher education,Single / not married,House / apartment,9288,959,0,0,0,Laborers,1.0,1.0,0.0,-1.0,8,1,3,4,2,25,3.0,22.0,4,2
8319,17141,0,1,1,1,247500.0,Working,Higher education,Married,House / apartment,9425,232,0,0,0,Sales staff,3.0,1.0,1.0,-2.0,15,1,1,4,2,25,1.0,24.0,8,2
8320,6140,0,0,1,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,9183,2054,0,0,0,Drivers,3.0,1.0,1.0,-2.0,4,1,1,2,0,25,6.0,19.0,7,2
8321,6124,1,1,1,0,144000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12116,2714,1,1,0,Drivers,2.0,1.0,1.0,-2.0,4,1,1,0,0,33,8.0,25.0,6,2
8322,6119,0,1,1,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,15036,638,0,0,0,Laborers,5.0,1.0,1.0,-2.0,8,1,1,4,0,41,2.0,39.0,1,1
8323,17170,0,0,1,2,225000.0,State servant,Higher education,Married,House / apartment,12839,4584,0,0,0,NaN,4.0,1.0,1.0,-2.0,12,1,1,2,2,35,13.0,22.0,8,3
8324,6834,1,0,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,11598,2330,0,0,0,NaN,3.0,1.0,1.0,-2.0,12,1,1,4,0,31,7.0,24.0,6,2
8325,6850,0,1,0,3,90000.0,Working,Lower secondary,Separated,With parents,13608,1461,1,0,0,Drivers,4.0,1.0,1.0,-1.0,4,5,2,4,0,37,5.0,32.0,1,1
8326,16436,1,0,0,1,211500.0,Working,Secondary / secondary special,Married,House / apartment,17519,1132,0,0,0,Core staff,3.0,1.0,0.0,-2.0,3,1,1,4,0,47,4.0,43.0,3,2
8327,22517,1,0,1,0,121500.0,Working,Secondary / secondary special,Widow,House / apartment,24139,3566,0,0,0,Cleaning staff,1.0,1.0,1.0,-1.0,1,1,4,4,0,66,10.0,56.0,2,2
8328,16228,1,0,0,0,112500.0,Working,Secondary / secondary special,Widow,With parents,10240,818,1,1,0,Core staff,1.0,1.0,1.0,-1.0,3,5,4,4,0,28,3.0,25.0,4,2
8329,7606,1,0,1,1,134995.5,Working,Secondary / secondary special,Civil marriage,House / apartment,12813,1897,1,0,0,Laborers,3.0,1.0,1.0,-2.0,8,1,0,4,0,35,6.0,29.0,1,1
8330,22500,0,1,1,1,360000.0,Working,Higher education,Married,House / apartment,16250,747,0,0,0,Managers,3.0,1.0,1.0,-2.0,10,1,1,4,2,44,3.0,41.0,2,2
8331,7538,0,1,0,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,20874,2722,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,0,0,57,8.0,49.0,6,2
8332,7439,1,0,0,1,202500.0,Commercial associate,Higher education,Separated,House / apartment,15578,7949,1,1,0,NaN,2.0,1.0,0.0,-1.0,12,1,2,0,2,42,22.0,20.0,4,3
8333,16312,1,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,23978,0,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,65,0.0,65.0,5,1
8334,16389,1,0,1,0,81000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,23236,0,0,1,0,NaN,1.0,1.0,0.0,-1.0,12,1,4,1,0,63,0.0,63.0,1,1
8335,16429,1,0,1,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,15544,4946,0,0,1,Laborers,2.0,1.0,0.0,-2.0,8,1,1,4,0,42,14.0,28.0,3,2
8336,7300,1,0,1,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21854,0,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,59,0.0,59.0,7,2
8337,7274,1,0,1,3,157500.0,Working,Higher education,Married,House / apartment,14274,230,0,0,0,Accountants,5.0,1.0,1.0,-2.0,0,1,1,4,2,39,1.0,38.0,2,2
8338,6940,1,0,1,0,193500.0,Pensioner,Incomplete higher,Widow,House / apartment,24295,0,0,0,0,NaN,1.0,1.0,1.0,-1.0,12,1,4,1,1,66,0.0,66.0,11,2
8339,7255,0,0,1,0,46948.5,Pensioner,Secondary / secondary special,Single / not married,House / apartment,21167,0,0,0,0,NaN,1.0,1.0,1.0,-1.0,12,1,3,1,0,57,0.0,57.0,5,1
8340,7245,0,0,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,9154,1051,0,1,0,Laborers,2.0,1.0,1.0,-2.0,8,1,1,4,0,25,3.0,22.0,4,2
8341,24717,1,0,0,1,72000.0,State servant,Secondary / secondary special,Married,House / apartment,14814,3342,1,1,0,Managers,3.0,1.0,1.0,-2.0,10,1,1,2,0,40,10.0,30.0,1,1
8342,7130,1,0,0,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20851,0,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,57,0.0,57.0,8,3
8343,7116,1,0,1,1,135000.0,Commercial associate,Higher education,Married,House / apartment,10182,971,0,0,0,Sales staff,3.0,1.0,0.0,-2.0,15,1,1,0,2,27,3.0,24.0,6,2
8344,7113,0,1,0,0,202500.0,Working,Lower secondary,Married,Rented apartment,14727,865,1,1,0,Laborers,2.0,1.0,0.0,-2.0,8,4,1,4,0,40,3.0,37.0,3,2
8345,7065,1,0,1,1,117000.0,Working,Higher education,Married,House / apartment,18989,551,1,0,0,Cleaning staff,3.0,1.0,0.0,-2.0,1,1,1,4,2,52,2.0,50.0,9,3
8346,7063,1,1,1,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,19031,0,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,52,0.0,52.0,3,2
8347,7015,0,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,18516,2129,1,1,0,Low-skill Laborers,2.0,1.0,1.0,-2.0,9,1,1,4,0,50,6.0,44.0,5,3
8348,9331,1,0,1,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,14756,567,0,0,0,NaN,1.0,1.0,1.0,-1.0,12,1,3,0,0,40,2.0,38.0,3,2
8349,14846,1,1,0,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10668,401,1,1,0,Sales staff,4.0,1.0,1.0,-2.0,15,1,0,4,0,29,2.0,27.0,10,2
8350,23103,1,0,0,0,216000.0,State servant,Higher education,Widow,House / apartment,18408,4242,0,1,0,Core staff,1.0,1.0,1.0,-1.0,3,1,4,2,2,50,12.0,38.0,5,2
8351,23598,1,0,1,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,23751,0,0,0,0,NaN,1.0,1.0,1.0,-1.0,12,1,4,1,0,65,0.0,65.0,7,3
8352,13297,1,0,1,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,18540,1534,0,0,0,Sales staff,1.0,1.0,1.0,-1.0,15,1,2,4,0,50,5.0,45.0,11,1
8353,23199,1,0,1,0,265500.0,Working,Secondary / secondary special,Married,House / apartment,15925,3335,1,1,0,Sales staff,2.0,1.0,0.0,-2.0,15,1,1,4,0,43,10.0,33.0,3,2
8354,23641,1,0,1,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10572,137,0,0,0,NaN,2.0,1.0,0.0,-2.0,12,1,1,0,0,28,1.0,27.0,10,3
8355,11541,1,0,1,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,11186,1753,0,0,0,Sales staff,3.0,1.0,0.0,-2.0,15,2,0,4,0,30,5.0,25.0,11,1
8356,13379,1,0,0,0,180000.0,Working,Higher education,Widow,House / apartment,19190,1159,1,1,0,Sales staff,1.0,1.0,1.0,-1.0,15,1,4,4,2,52,4.0,48.0,1,1
8357,11450,1,0,1,0,189000.0,Pensioner,Higher education,Separated,House / apartment,22655,0,0,0,0,NaN,1.0,1.0,1.0,-1.0,12,1,2,1,2,62,0.0,62.0,3,1
8358,11439,1,0,1,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,9409,1029,0,0,0,Laborers,2.0,1.0,0.0,-2.0,8,1,1,4,0,25,3.0,22.0,5,2
8359,13412,1,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,13177,1678,0,0,0,Sales staff,2.0,1.0,1.0,-2.0,15,1,1,4,0,36,5.0,31.0,2,2
8360,13427,0,0,0,1,405000.0,Working,Secondary / secondary special,Married,With parents,12675,1328,0,0,0,Drivers,3.0,1.0,1.0,-2.0,4,5,1,4,0,34,4.0,30.0,10,3
8361,11332,1,0,0,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,23019,0,0,0,0,NaN,1.0,1.0,0.0,-1.0,12,1,3,1,0,63,0.0,63.0,5,1
8362,23700,1,0,0,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,19579,309,0,0,0,Laborers,2.0,1.0,1.0,-2.0,8,1,1,4,0,53,1.0,52.0,1,1
